AlbumID,ArtistID
239553,ARJ7SQ31187B9AF432
599144,AR7AOEJ1187FB3D279
416722,ARFT5CP1187FB50263
623039,ARH861H1187B9B799E
124109,AR38I491187B9B2F2D
743805,ARTBQTE1187B9B8A0F
155729,ARKC83D1187B9AB367
70297,AR9YWMS1187FB43A34
529055,ARXB7B21187B98BEF0
72043,ARN8NCB1187FB49652
219160,ARHYNR9119B8668FA3
301400,ARBJC9U1187B9A70AC
717333,ARAOAHG1241B9C8D9B
443061,ARMYKRB1187B98CFF0
543288,ARG36WO1187B9B3A9A
345449,ARAOADX1187B98AED3
754327,AR7ZI7Z1187B98BF55
773676,ARJDMBO1187B9AD118
141876,ARDZJ6H1187FB387F2
439909,AR3JLWI1187FB37141
64420,AR2KSTE1187FB57A36
106026,AREENKN1187B98F35D
770,AR9AM2N1187B9AD2F1
300419,ARR40ZV1187B9A10A8
514842,ARZDUJG1242077E2C5
99054,ARN7OQ21187FB5A6B3
759494,ARG09R51187FB4D5C2
436856,ARJ3DXR1187FB4F879
201488,ARLMCCW1241B9CE7CB
138140,ARMPQIE1187FB3D4EB
391019,ARO7FES1187B9A59BE
155742,ARBB58Y1187B9B621B
624865,AR3TITY1187B99E790
696269,ARRESZG1187B9A3FBF
614267,ARXGASQ1187FB3C727
457876,ARSF4161187B9B449F
527222,ARU868Z1187FB47319
225509,ARTXGGI1187B9B3D58
644803,ARALP6I1187B989E27
784940,ARJ2PMY1187FB5B563
420138,ARANIJI11F4C83EFD2
405085,ARUYVDC12086C11D5C
289146,AR2UQQ51187B9AC816
82925,ARHFEBO11F50C4825A
605707,ARXOUML1187FB48ACB
199578,AR0CDSK1187FB52ED6
550937,ARDDWUI1187FB379F7
565234,AROLDZG1187FB50AFB
95431,ARHONG11187FB3B120
639962,ARDKSWK1187B99092B
330070,ARWAPYC1187FB3FCAF
599298,ARPQ4Z01187FB3A736
511959,ARE73DO1187B9B9DDE
280736,ARS86AJ1187B9B4225
591200,ARBQ5TQ1187B992B8A
138026,AR0KBXO1187B996460
697559,ARCDLDD11F33E000A4
605532,ARROUEA1187FB4AA0F
208882,ARN6EWN1187B9A4600
464074,AR08NXW1187B99526D
152528,ARUUXNF1187B98FB36
620938,ARZMWNY1187B99EBF1
653733,ARUAKAN1187FB48204
225466,AR3RNXB1187B98F0B4
133041,ARFZDSJ1187FB494AB
636998,AR9LJ9D1187FB4303D
566576,ARE36MM1187B991E50
163506,AR9HNKW1187FB57EC6
577165,AR9ILJF1187B9B80ED
226246,ARRJFJ31187B9961EF
726295,ARK9W051187FB4B783
572479,ARMZJIZ1241B9CA2DB
234700,ARDVZTE1187FB5A0A1
244041,ARGAJDQ11F50C4EDDF
559619,ARUNYOW1187FB43F2A
795397,AR4L5ZC1187FB450A4
714006,AR0TZ7T1187B994E37
179059,AR5IDI61187FB43E75
286891,ARH1LE01187B98D68D
309106,AR8B1WY1187FB38366
60341,ARLDW2Y1187B9B544F
808634,ARIZCNG12802FDFC69
55301,ARB29H41187B98F0EF
331631,AR0V36F1187FB366B1
372022,ARJO8W91187B9AB734
489212,ARUUXNF1187B98FB36
63881,ARWZE8O1187B9B8480
821380,AREUIRT11F4C8408E6
146411,ARW1DZQ1187B9A18E0
765908,ARN8NCB1187FB49652
508638,ARDPPNV11F4C842433
485079,AR858UO1187FB437B4
316960,ARRJNTE1187FB44E12
345723,ARHINI31187B995C1D
537210,AROMMO41187B99F8FF
688967,ARSIECN1257509EBB0
814256,ARFRKCM1187B99A041
536600,AR2B8ON1187FB58456
648437,ARBSAVH1241B9CA637
662608,ARH1LE01187B98D68D
505296,ARO6WZY1187FB3A86E
589319,AR3JMC51187B9AE49D
559847,AR8FMEN1187FB4A657
132728,ARZXYRK1187B99E432
232971,AR1DGSO1187FB59B15
197020,ARP7DLV1187FB4EF07
781385,ARCZ42S1187B98C0D7
185940,AR83XLX1187B991E33
671794,ARTML781187B9AF080
246583,ARN2C4X1187B9B363C
290001,ARMSL551187FB3F4B0
346407,ARL3VGT1187FB40E8E
192746,ARKKYQD11F4C83D170
40409,ARCT5P61187FB3D950
64358,ARMTXSP1187B990581
47633,AR5LE4K1187FB4C3BE
342581,ARH0Z131187B9B69E9
154404,ARB5S4L1187FB4AD20
162535,AR323JD1187FB483D0
225132,ARWLJLY1187B9AD881
681151,AR9OTFC11C8A415220
673805,ARTDQRC1187FB4EFD4
559955,AR8FMEN1187FB4A657
652690,ARXGICZ1187FB444DD
495087,ARGS67J1187FB3FC1A
170871,AROJ4RQ1187FB50102
399933,ARD7TVE1187B99BFB1
358351,ARUHYH21187B98BA89
148791,AREXX3T1187B989950
280410,ARXPPEY1187FB51DF4
509704,ARPNDSH1187B9B942F
758701,ARPTHEV123E29C17B3
524252,AR3USQW1187FB4A90D
29172,ARKQ6QN1187B9B016D
225923,ARUK0W21187B995456
593775,ARNR58F1187FB52FA9
379427,ARWGY6U1187B98B228
343601,ARYN2M61187B995BD6
153196,AR6IJJ41187B98C872
153594,AREDCT51187B9A6DA6
705848,ARM4J201187B9B8B3B
134775,ARNLOIO11F4C841019
28754,ARYGSFW1187FB519B1
428422,ARHKQGH1187B9A4DB4
546057,ARP72BU1187B99CD9A
578298,ARLQ5EV1187FB4491D
117351,ARJ5FD21187FB43F12
513118,AR25LGJ1187B9B2492
162141,ARGYHUI1187B9AC2A5
435984,ARWGY6U1187B98B228
582786,AR2WUJP1187B99364C
60417,AREBSCJ1241B9C7BDF
470302,ARRSNAA11F50C49717
505438,AR3TG3X1187FB4D577
307454,ARX9YIP1187B98A656
116383,ARDW74M1187B98DA34
262630,AR2H1J41187FB5C640
379517,AR243ZT1187B9A98D2
476558,ARFUSID1241B9C9462
555390,AR4MCB01187B98BF5C
338983,ARTHWIZ1187FB4258D
148254,AR0QL3J1187FB3748E
451334,AR0B8CT1187B9B2CF3
34483,ARDE7I31187FB43352
591018,ARYF20K1187B9B76BD
64782,ARMB95F1187B9B5B93
725703,ARGXXNS1187FB4BAA4
72104,AREUYDJ1187B9BA040
280787,AR2BBHS1187FB4AE06
573824,ARL62M311C8A4213F2
758081,AR7KA5V1187FB44E6B
553504,ART97VL1187FB3BD45
809439,ARWV4FQ11C8A42ABCE
618899,ARTYGL51187B98F9D3
15931,ARPH0O91187B99706D
514111,AR2O3B51187B98CD94
441532,AR1IY3B1187B98B384
132769,ARISHTQ1187FB3E6F0
764874,ARANIJI11F4C83EFD2
258331,ARO08R311C8A414C15
425551,AREOGMA1187B9908EF
707594,AR2AGLK1187B9AAAD0
175301,AR41B9G1187B990D63
384881,AR6Y8JF1187B9BA1D5
120595,AR9OLFX1187B9A5762
104256,ARPAAPH1187FB3601B
499741,ARGY96L1187FB410ED
800719,AR9YI7H1187B9960E3
599643,ARVHJV91187B9B7C91
470932,ARGKWSI11F50C488CC
212771,AR8J63I119B8668504
208681,ARVD9M11187FB49291
585277,ARO4H5M1187FB4384D
713439,AR6PMJQ1187B9B9655
762311,AR2XI6G1187B9AE7DA
539413,ARLNSD41187FB4D9A0
465192,ARYZ1NG1187FB3FD40
639385,ARJDMBO1187B9AD118
216081,AR2NJG71187FB5203E
700407,ARHINI31187B995C1D
401488,ARDCQM61187B9951CE
198380,ARELFAE1187FB40D0A
234738,ARMWXUE1187B9B9D3D
217966,ARD842G1187B997376
629748,ARDUJZJ1252CCFA253
604170,ARUG6DV1187B992475
399772,ARFLBJQ1187B9B928D
278032,ARL7K851187B99ACD2
5395,AR1W3MA1187B99E6D8
768212,AR7TTCH1187FB3F95C
583392,AR022JO1187B99587B
258322,ARBPRTL11F4C83CB05
683903,ARIQD5J1187B98D8DC
55238,AR3THYK1187B999F1F
164708,ARZRTZT124549A402A
803126,ARHXWB01187B9A205C
70646,AR6XZ861187FB4CECD
625137,ARTZMXB1187B990A55
366780,ARNSAEA1187B9B908E
95340,ARWVOHH1187FB5974B
37506,ARIQZ2V1187B98E546
225988,ARFAKQ01187B990163
726379,ARAEXD61187B9B7543
506618,ARP4QQS1187B998E46
35631,AROSI8L1187B9ACD43
469537,ARH1UTX1187FB50CAA
663900,ARFLHWV1187FB4E77F
218766,ARPMJGA11F4C83BDFE
572490,ARFCOGY1187FB454B4
465807,ARY1QJF1187B98EF3F
178620,ARN3O411187FB4D859
228272,ARRRVMG1187FB532AC
608749,AR9YS621187FB5AC07
201731,ARL1QL91187B994B08
536937,ARXB7B21187B98BEF0
364307,ARPOQKS1187B988FE2
540479,ARTPVDV1187B9A61F1
532527,AROG07L1187FB4C826
243289,AR06IFV1187B9977EC
316046,ARIWB161187B9AA1D5
473397,ARYT3BY1187B98C20E
647213,ARL5BEN1187B98E4D9
267820,ARPAAHK1187B9ABB00
64157,ARKON4P1187B98B291
146308,ARB78VW1187B98F81C
292133,ARO0QD41187FB3AB0A
615129,ARJXULI11F4C83C865
571090,AR65OLD1187FB5C103
600571,AREWQSE1187B9AEC6C
757780,AR7KA5V1187FB44E6B
43318,ARQUMH41187B9AF699
390157,ARGIABO1187FB4B3B5
110159,ARJA1841187FB3A029
22383,AR8RXRI1187FB4104B
94459,ART35UC1187FB4CC25
47639,ARSQDUN1187B98D7D7
111881,AR00LNI1187FB444A5
27051,AR7GUNF1187B990CCF
238767,ARQ6DNW1187FB4DF1D
708849,ARB4ZRM1187B993147
269267,ARL47TY11C8A416938
363783,ARN03F71187FB4E3F4
509686,ART6QCS1187FB40CBD
771319,ARPINYO12454A2E4AB
386501,ARIRBO11187FB4B219
106254,ARZL6CE1187FB3F264
518084,ARMBTFC1187FB56343
420605,ARYCP7D1187B99516B
580995,AR4WS1U1187FB5B02E
286317,ARSK4D11187B9BA046
87904,ARBAUDK1187FB3BD7F
264782,AR035N21187FB3938E
630612,ARDPZFB1187B9A91C3
466884,ARBYBBY11F4C8458A8
94166,ARSPQ0H1187B999944
240016,AR26XQ61187FB36CF3
620764,ARB06Z71187B99049A
630579,AR1ZZOW1187B99BA84
161691,ARNEL2O1187FB4421A
94240,ARDI88R1187B98DAB2
702074,ARWPHDF1242077F0B8
53164,AR2W4T81187FB410A7
475877,AR3WMW01187B9921F7
9153,ARE8GLF1187FB52532
761892,AR3FOK11187FB3F4EE
281586,ARKEZNY1187B9B7F6C
228300,AROUOZZ1187B9ABE51
719172,AR2D0XK1187B98EC4A
629722,ARV38Z81187B98E608
277276,ARCRR5X1187FB3BD4A
406997,ARE2XN81187B98BB83
287223,ARLLUSZ1187B98ACDC
569913,ARZHXR61187FB3D065
93181,AR4UJ7O1187B994010
310877,ARNTTHK1187B98FF64
26379,ARW0Z9V1187B9A0699
599320,ARDK0551187FB5AC48
571600,AREW7CO1187B9A1B0D
759590,ARS4KT21187B9B9438
1593,AR35YUO1187B9AD83E
538806,ARUNHZF122988ED7DA
735329,ARDD1RC1187B9B52B4
529997,AREOREU1187B99AACD
382118,ARBFDJW1187B9AD27A
457846,ARKKTIY11F4C845817
462774,ARJNOOU11F4C845A6A
347392,ARTL6FB1187FB4EAA7
297735,ARRH63Y1187FB47783
606097,AR78ZID1187B9B31ED
286965,ARRWQW61187FB5B301
171941,AROIHOI122988FEB8E
346208,ARAMIDF1187FB3D8D4
599859,AREE69X1187FB438D6
278003,ARY4N501187B9A5DE9
148743,AR2RVGR1187B9B3219
74608,ARGQANQ11F50C4769E
599236,ARNCOPS1187FB5A086
242490,ARVF2AD1187FB47580
223624,AR6BUYW1187B98E221
777840,ARKJKVO1187FB49D0A
349100,ARVGPOM1187FB55737
418240,ARPDVPJ1187B9ADBE9
772499,ARAZCWP129462A97F1
257891,ARWQGYW11F4C846BF2
56789,AR7AA2D1187B98B415
27703,AR72THZ1187B9974EF
461028,ARODP5P1187FB40142
299,AR6892W1187B9AC71B
185937,ARU2JAB1187FB50C72
280531,AR4WHYC1187B9896E7
280211,ARF2EHS1187B994F4E
754127,ARVKAWO11F50C47C9A
505423,ARO3XZQ1187FB39351
479958,ARM9QAE1187B9AF687
786180,AR7I3G21187B98B4A2
307287,ARTDBI61187FB48479
450834,ARFEU2G1187FB54B2F
7049,ARNLO5S1187B9B80CC
278726,ARHPPJK1187B9AC897
759579,ARWXJTT1187FB509FD
734782,ARB4ZRM1187B993147
227650,AR1DGSO1187FB59B15
221684,AR2PT4M1187FB55B1A
816250,ARQGYP71187FB44566
203257,ARDIKTV11F43A69FA4
581894,ARKFYS91187B98E58F
780902,AR32JLC1187B9946AF
165397,ARNNC731187FB55D14
743937,ARXK4ZA1187B99753A
547284,ARB9WJ11187B98BF17
203410,ARIRD6J1187FB5A98C
162230,ARI3W3K1187FB49E6F
225158,ARI945I1187FB4CC22
23967,AR6UVLC1187B9B4D4C
38027,AR3OYPP1187B9952E3
448201,ARTTIRC12086C121DC
196566,AR7SVRP1187FB55875
429695,ARF2EHS1187B994F4E
120256,ARS8KBY1187FB4BC7E
67443,AR3U3G01187FB58BA7
146604,AR695PK1187B996E35
552858,AR126G61187B9B88A6
302022,ARDK87R1187B98D51C
563109,ARSDSMG1187B98CB59
731981,ARXKXC71187B99AA0E
722155,AR1VCLT1187FB4C8AC
418177,ARW1DRV1187FB40261
725807,ARZMFXN11F50C476D0
365859,ARYQ8281187FB58C34
337123,AR9E43L1187FB566FA
92631,ARQ0BZY1187B99F093
481828,ARKJHKX1187FB5AEE5
295070,ARMWZF41187FB387F9
321474,ARIK8T31187B9A4D4F
600650,ARP06GY1187B98B0F0
502757,ARDQ9AP1187B9BA3F6
742576,AR2PNSZ1187B9AF0A4
154924,AR4GP451187FB3F2BB
635170,ARJ0FG21187B99F7C4
597112,AR5GLIU1187FB4638A
150096,AR6C8EJ1187FB3F473
330154,ARXFY0N11C8A423D05
803687,ARKA2YS1187B9A4060
92091,AR49A9P1187FB3BBBF
514617,ARRS5961187B99F9DE
240644,AR0JPOG1187FB37383
686954,ARVAE6W1187FB3CAF3
76202,ARXPPEY1187FB51DF4
816522,AR32JLC1187B9946AF
360295,ARSVRVA1187B99228A
810158,ARGBGC71187FB3DD0B
292235,AR1RMYB1187FB5A59E
43438,ARALUUG1187FB58696
463655,ARNNQ9E1187FB3C82F
60485,ARLTWXK1187FB5A3F8
562080,ARIR1PS1187B9AFFFA
762407,ARHTHC01187B9B6D2A
198389,ARK7ZPW1187B99C170
786949,AREW0021187B9AF8F9
515100,AR3O0021187B999BC8
304110,ARW1DZQ1187B9A18E0
153075,AR4W5GR1187FB51F7E
760855,AR11NP91187B9901B4
286010,ARGNGRI11E2835D567
90302,ARSYHZ21187B99F5F5
646868,ARMIQRB12298900AFB
278510,AR6J3X81187FB59A7B
468713,ARUTP601187FB388AC
331557,ARIKFQP1187B99A246
315756,ART97VL1187FB3BD45
463877,AR0WAW61187B98B7D7
411277,ARD2HR71187B99548F
451199,ARHDQMJ11F50C4F61E
395797,ART3O5Z1187B9AB043
608959,AR3KGPQ1187FB53C84
142750,ARWQ2DR1187B98FF28
226915,ARY6EBA1187B9AD525
597233,ARKL4LE1187B98FDBC
281782,AR4OHL91187B9B2EB9
619823,AR4JY8V1187B98A62F
25181,ARLYUP11187B98B92B
601547,ARPKATM1187B9B76E6
5402,ARN8YG41187B99A480
295597,ARGUACZ1187FB3F35C
223470,AR0B6VD1187B99C293
601433,AR2G8UI1187FB3F33C
695511,ARRVUWA1187B9A0FE2
288450,AR051KA1187B98B2FF
738,ARODBRG1187FB3FD99
804421,ARXFAOQ1187B9A3616
71603,ARK9TRQ1187B99C095
416731,AR4F94Q1187FB43432
60049,ARCF06I1187B995398
289903,AR5IHI31187B998618
589751,AR03BDP1187FB5B324
665465,ARA0YAE1187B9B1D16
667952,ARIIEQL1187FB5CE68
463667,AR202MX1187B9B0383
160073,ARQVLQJ1187B98F11F
8350,ARHTHC01187B9B6D2A
65522,ARVMFE61187B992463
479326,ARUKN9H1187B9B71C8
273611,AR6EVQA1187B9AA1DF
691789,ARBKEA91187B98CE1F
445750,ARORDXJ122ECCBB264
46737,ARCYE581187B9A1482
565698,ARFLZK31187B9B0E15
327022,ARAN38V1187FB4C4EE
164824,ARCK6OL1187B99B25F
682287,ARRHZLW11E2835E799
431568,ARZXMYV1187FB5B99B
820141,AR7JAMC1187B98BCF3
146606,AROCBZZ11E2835D652
568312,ARD3ICK1187B9A56C9
281698,AR3JMC51187B9AE49D
525940,AREVNGE11F50C49B9A
271181,ARLF0QY1187FB4FDCC
29212,ARW63KF1187B98AC48
806960,AR720OJ1187FB37F6C
478734,ARKEFM61187B9A8202
784479,ARWSMC91187B9AD369
784742,ARDPCCQ12802FDD564
811230,ARCDSI81187B989BAA
35166,ARRBF3M1187FB4D59F
282227,ARNDB1X1187B990AA0
500158,AR6RXJD1187B9B8B23
696953,ARRQWQW1187FB49844
142365,ARG719Z1187FB551FC
200559,ARS2KW51187B9B556E
533837,ARTH9041187FB43E1F
821357,ARDBJ5T1187FB4D5BA
9039,ARWONOR1187FB3817C
469438,ART8BW81187B9AC33F
776252,ARNAIMI1187FB5733C
387111,ARAIABB1187B9AC6E2
611707,ARFWZZD1187FB561F9
295705,ART62WC1187FB47E80
328398,AR198711187B9AD09F
496370,AR7DFJP1187B992F13
673306,AR107SB1187B9A79F9
6988,ARU2JAB1187FB50C72
185630,ARN03F71187FB4E3F4
218123,ARE8GLF1187FB52532
300401,ARDG6IY1187B9AAE87
701679,AROW4VK1187B999DED
230458,ARZ3JUB1187B99A5AC
545281,AR7BMMV1187FB5B2D7
368970,ARYDFJA1241B9CBFF2
262115,ARBHPBX1187FB47102
219520,ARE2QID1187B98FA19
480803,AREBWEH1187B99EA9A
318926,ARD0FN11187B9B25CD
29379,ARC0NOU1187B9AA91D
66964,AR5O6W51187FB46984
433281,AR9YV621187B99373E
460964,ARI4RPW1187B9B862D
310479,ARNZ70R1187B9A4824
540308,ARI648V1187B9B5379
529117,ARYXGST1187B991071
12682,AR039B11187B9B30D0
110337,AR1SFKQ1187B98AF13
260566,ARRZFUG1187B98AD42
759082,ARNXNH81187FB52EB5
9859,ARKSZW81187B9B695D
291851,AR4FVK41187FB4BC83
565418,ARB78VW1187B98F81C
53053,ARMPRI31187FB4F7D9
191051,ARDD5NR1187B9B61F9
311115,ARALEAC1187B9902A8
153286,ARNARI81187FB3C9A7
43673,ARNUFGE1187B9B7881
618373,AR4MCB01187B98BF5C
221617,ARZQSNO1187FB5BBAB
511932,ARKRRTF1187B9984DA
440196,ARPBKZF1187B996BD7
102367,AR681HS1187FB5BBFE
391883,ARUWB5W1187B98D7A1
734270,ARPNY981187B9ACB75
394826,ARFW0QN11C8A4216B7
225900,ART4QZC1187FB51612
724393,ARLZYDV11C8A4226B0
444570,ARLJIGA122C849866D
547954,ARMRQF21187FB54D89
279564,ARP7AOI1187FB518B4
670472,ARNBV1X1187B996249
6891,ARTDBI61187FB48479
416727,ARPNY981187B9ACB75
601830,ARHD3RX1187FB3A7DA
282923,ARO0QD41187FB3AB0A
783246,ARAZCWP129462A97F1
38784,AR658OS1187FB5C451
284474,ARJDUON1187B989F69
622216,ARXPE571187FB4AFD0
29249,AR2O3B51187B98CD94
647745,ARGE4J31187B9B41EE
261700,AR8WHID1187FB549B1
337538,ARORFTD1187B99F7D4
612611,ARDQO721187FB3C6D9
291636,ARM0RY81187B9AF248
1798,ARE2XN81187B98BB83
296889,ARHY20W1187B9B8262
25024,AR4BDNG1187FB44870
223721,ARW644S1187B9B4924
164326,AR18VAV1187B9AEC0C
230740,ARWJEOP1187B996538
26166,ARYG6CU1187FB3852B
400732,ARMBTFC1187FB56343
195297,AROQWIB11F4C83E5DC
242839,ARKZXSQ1187B9AC9F3
446325,ARGDLJR1187B98D048
777967,AR6RG8J1187B9A815C
646640,ARY97R61187B9AF262
28253,ARYML1P1187B9AF39B
519413,ARGE4J31187B9B41EE
251622,ARR575U1187B98FB97
499719,ARV38Z81187B98E608
15269,ARKU3Z61187FB51DCA
160733,ARKO7AO1187FB5664B
810202,ARGBGC71187FB3DD0B
275489,ARBB58Y1187B9B621B
36831,AR1PCLK1187FB5BBFF
630373,ARYI8NC1187B994FE9
328432,AR0WCZW1187B99F592
418092,ARRH63Y1187FB47783
256070,ARNHTNJ11ECC836DAF
647577,ARPYBWQ1187B989C0D
560017,ARQFKVO1187B9B1777
27646,AR4R0741187FB39AF2
713560,ARE08BN1187B98FCA3
271471,ARB8H82119B34032E1
324747,ARRR4Y81187FB524CE
134156,ARLFUII1187FB565E5
69802,ARHK7A51187FB411D8
85226,AR1NRA91187FB404C3
224149,ARVEJ9M1187FB4DC44
92235,ARHKOPH11F919A768B
87591,ARDBFT21187B98E524
51852,ARTJ9GZ1187B9B46DE
153350,ARUUXNF1187B98FB36
441002,AR9UPVA1187FB51260
591012,ARYF20K1187B9B76BD
314018,ARUW6HS1187FB3F028
98008,ARLI9NJ1187B9911FB
223368,ARMQHX71187B9890D3
775673,ARKQN8X1187B99221C
726761,ARDUBUY12086C1464B
24411,ARY1VGA1187FB5A39E
251149,AR0JEOI1187B98B918
59411,ARE8GLF1187FB52532
275798,ARSZIBW1187B994053
446676,ARNV7U61187FB54DCB
175508,ARPK1CM1187B9B6B9C
398646,ARC0MTS1187FB44C21
773670,ARVWNTI1269FB34C59
295599,ARZVTZN1187FB579D4
757773,AR7KA5V1187FB44E6B
654064,ARRESZG1187B9A3FBF
564694,ARLYPKH1241B9C7185
29466,ARKFYS91187B98E58F
505430,ARO6WZY1187FB3A86E
626791,ARPUEAL1187FB57814
310929,ARXZIHJ1187B9A4ED9
71408,AR25LGJ1187B9B2492
29258,ARHTRR71187B98F305
284620,ARCBYJW1187FB51FD8
451472,AREB22L1187B9A4BCE
341869,ARQILMW1187B9890DA
252213,ARFJXTS11F4C83E24E
609492,ARYLG3I119B8668696
7801,ARHRY5S1187B99B96F
505440,AR4C7UZ1187B9AB278
554752,ARYLQVR11F50C4EFC2
483980,ARE17W51187FB5381B
294879,AR3MSAN1187B98F06B
312343,ARXPPEY1187FB51DF4
227369,ARNEL2O1187FB4421A
64739,ARW4ZCO1187B9B22D3
303109,ARZVTZN1187FB579D4
198441,AR35YUO1187B9AD83E
31324,ARSNTX51187B989CA2
544622,AR4TLW81187B99683D
292189,ARZVEF91187B9AC770
481841,ARD6L7O1187B995ADA
249472,ARD7TVE1187B99BFB1
487396,ARP5MSK1187B99A54C
804889,ARZLCTV1241B9C4D46
581881,ARUGX5X1187FB468C4
793116,ARIMJFK1187FB4ED3E
355995,ARZAHDN1187B9B4BED
594703,ARQXAGC12472CE2BBD
217092,ARBD4QW1187FB42153
284195,ARIH5GU1187FB4C958
297944,ARUTEVU1187B9ACAF9
786584,ARLUF1T1187FB3603B
384801,AR7MNIX1187B9A2A68
460183,AR4GAFY1187B9B639D
387596,ARY4M3J1187B9AC94C
263504,ARBD4QW1187FB42153
345367,ARDPFGP1187B98A58A
55888,ARZ39UI1187B989289
445244,ARA7LD41187FB4DC0C
464778,AR681HS1187FB5BBFE
777566,ARH0ZIQ1187B99EC94
283653,ARSPUHE1187B99DB8A
186311,ARIXGOC1187FB54F4B
588642,ARPRQSD12086C16679
47326,ARQQP3Z1187FB5707B
256249,ARY0W1O1187FB5B8C0
240472,ARW1BRR1187B996332
453776,ARW6LIW1187B9966CD
277594,ARVUN5F1187FB4CCC7
497348,ARLV8S31187B988B71
530863,ARG37DA1187B9A47FF
580619,AR1DLF21187FB3CBF0
372988,ARANDRM1187B98B446
773851,ARU2JAB1187FB50C72
28325,ARRT66G1187FB3DDF9
254896,ARZ78EG1187FB4638E
768012,ARW1WST1187FB384DA
469688,ARUDY181187B9B5F49
715113,AR0WGXC1187B9AAC99
347138,ARSE5NP1187B9B98AB
456141,ARGNQED1241B9C4237
56247,ARQVLQJ1187B98F11F
460878,AR4IFI31187FB3A953
283059,ARMH10M1187FB4184F
46254,ARZQPE11187FB40939
35114,ARF1E421187B9AF8C4
90459,ARBXODO1241B9C6C6F
457510,AR1F3IJ1187B9980B4
302144,ARLAEJO1187B98DB85
91292,ARKJVHY11E2835E76B
22455,AREB22L1187B9A4BCE
730040,ARIYFYD1187FB3F0E5
536637,AREKZKE11F50C4A7D8
323348,ARW2DG51187B9A170F
673251,AR107SB1187B9A79F9
292859,ARQKXX41187FB4EB0E
137257,ARQDYV0119B866800F
212957,ARMT23H1187B995083
457741,ARHUEFT1187B989694
20903,ARZXTEY1187B9997A7
729249,ARIFOQ6119B866970E
667653,ARPBNLO1187FB3D52F
130922,ARWA6NT1187FB3F15C
184947,AR1XVTM1187B996D57
129766,AR76YOD1187FB46B24
164547,AREEUJE1241B9C773F
797645,ARCCK7B1187B994F9D
234939,ARCCRTI11F4C845308
297093,ARXPDRB1187B9AD0B1
476351,AR4W2E01187FB416AC
265858,AR8EDG51187FB41A08
716926,ARUBDNK11F50C4F28B
539324,AR8LD3R1187FB4D08F
282456,ARBFDJW1187B9AD27A
500861,ARO0R521187B98A2D1
72154,ARHTRR71187B98F305
661435,ARNNM56119B86686EA
262341,ARTPGR61187B98B0F6
732290,ARNBV1X1187B996249
305233,ARW1DRV1187FB40261
87526,AR77B521187FB4CC70
792923,AR050VJ1187B9B13A7
815189,AR7TTS41187B9B42D3
807759,ARDXGVT124207832C0
10630,ARWD3OC1187FB3A666
20683,ARDNS031187B9924F0
667269,AR2O84Q1187FB5BF74
129857,ARLZLMN1187B9AD1CB
799238,AR1Q25M1187B9B0D73
679623,AR37ILI1187B98E27B
335936,AR7V3VQ1187B9A08AA
247408,ARIKE5O1187B997E73
65479,ARHBWOZ1187FB3FD53
70128,AR6Z6BW1187B9ACD69
338275,AR2OPWW1187B9A5057
531454,ARH4N0N1187FB3E1F1
685053,ARNLE621187B98ECB5
135400,ARDF8K01187FB37200
93215,AR15YLD1187FB3D4DD
282042,ARNDB1X1187B990AA0
345919,ARQQP3Z1187FB5707B
322080,AR9DO2O1187FB53637
776175,AROJAG11187B9B71A3
25815,AREMPZY1187B9B8FF3
41745,AR3Q48J1187FB55278
209378,AR6L0X71187FB49709
675524,ARZAHDN1187B9B4BED
54401,ARN4MQP1187FB40F7D
278874,AR7G5I41187FB4CE6C
301421,ARH5AAF1187B991D23
2346,ARZTSYB1187FB54987
24889,AR0WM6W1187FB46730
383776,ARR7YYN1187FB5C015
520471,ARDL03L1187B997FBE
533342,ARHTV1S1187FB547F8
560992,ARIGY9P1187B9B6428
219548,AR2CM6U1187B999EB7
771190,ARDTECS1187FB538C0
611118,ARPDVPJ1187B9ADBE9
671968,ARUZILO1257509E8E1
795387,AR0DSOO1187B9B855E
364794,ARJPUZC1187B99A8F6
285461,AR1DR0E1187FB48F61
256018,ARA2ZTN1187B98E3ED
680594,ARCDLDD11F33E000A4
382955,ARBFDJW1187B9AD27A
249609,ARR575U1187B98FB97
340376,AROCBZZ11E2835D652
465307,ARUEYGC1187FB3D94B
210460,ARV21JS1187B99E516
485654,ARH9GD41187FB37E0F
581662,ARGXJRQ1241B9C5FDE
484159,ARCCRTI11F4C845308
687141,AR1JGQT1187FB56878
534612,ARQ30G91187B9B8C12
438662,ARPTC8L119B340323E
314137,ARNNHLN1187FB42912
703020,AR7358P1187B9B6880
282795,ARZBYDY1187FB46DD7
577071,ARWBAI21187B991E2E
280206,AR65K7A1187FB4DAA4
748788,AR4QYVC1187B99985B
171954,ARUUP4L1187B9B72EB
15589,ARTDQRC1187FB4EFD4
465292,ARVUN5F1187FB4CCC7
23891,ARJTX7M1187FB4CED3
628337,ARJJKAA1187B9ADAF1
136011,ARDC3571187B9988E1
271036,AR1X2H01187B98CCF2
291814,ARAUQAL1187FB5B374
129267,AR65OLD1187FB5C103
360290,ARZJ4MI1187B9AF5AF
84105,ARTO9UO1187B9B2D47
368977,ARYDFJA1241B9CBFF2
385499,ARI6CSW1187B9AF09A
504344,ARCNOK81187B98CA3F
368978,ARYDFJA1241B9CBFF2
483799,ARBXBQR1187FB56FA5
